"Drama seems to FIND me  FUCK OFF ALREADY!","neg","NO_QUERY","0"
"@Timmy79 Thanks for that!  ","pos","NO_QUERY","0"
"Whale Wars is such an entertaining show!  It would be so fun to volunteer for to save the whales ","pos","NO_QUERY","0"
"@Ian_Sutherland I'm gutted at no more Gene  May have to get the DVDs! Supersizers was good though.","neg","NO_QUERY","0"
" god i love this tune    ? http://blip.fm/~60u8d","pos","NO_QUERY","0"
"@allstaralice Fun. I'm waiting for Conan O'Brian to come on because I haven't seen his show yet!  Haha.","pos","NO_QUERY","0"
"Doing some cultural exchange with Germany. Always fun when they try to translate to English ","pos","NO_QUERY","0"
"just got back from the beach. fun day ","pos","NO_QUERY","0"
"I need more followers ","neg","NO_QUERY","0"
"golf in the am = good. work in the pm = arghhh ","neg","NO_QUERY","0"
"@GreatBritons What a brilliant initiative! We'll communicate this to the YMCA Movement so they can apply ","pos","NO_QUERY","0"
"Can't believe i'm considering switching to a Mac  Under the excuse of wanting to become skilled in using both. Will run parallel desktop.","neg","NO_QUERY","0"
"Someone recording the Fox Business interview? I'm at work. ","neg","NO_QUERY","0"
"@carlynhenry we had a great time today and hope you did too ","pos","NO_QUERY","0"
"can't wait for a weekend away ","pos","NO_QUERY","0"
"Some yound girls are letting their dog play in the water and it just chased a mommy duck with babies ","neg","NO_QUERY","0"
"@kezzawezz Nooo   OMGGGG posties at the doooor!!","neg","NO_QUERY","0"
"@Rioghnach4 I got an A* too. But now I forget it all. Helpful. Haha ","pos","NO_QUERY","0"
"@queerfilmfest Did you check my message re: media accreditation? I sent you guys an email MONTHS ago ","neg","NO_QUERY","0"
"Last day of off time  going to hang out with some friends and get ready for the getting a crow thing on Monday.","neg","NO_QUERY","0"
"Now I'm watching the Recess movie! And reading fanfics. I'm going to be updating my twitter hourly now just because I'm bored. Okay, bye. ","pos","NO_QUERY","0"
"@RudySpeaks Hahaha  so you were waiting for someone to take the bait, ey?  Good way of practically guaranteeing a response ","pos","NO_QUERY","0"
"ahh my earphones broke ","neg","NO_QUERY","0"
"Is eating breakfast then going to watch other people have fun at the fair. ","pos","NO_QUERY","0"
"vj... you punk  i wish i could do the @replies on the berry. but oh well. lazy sunday should get it's own week.","pos","NO_QUERY","0"
"Chillin With Taylor  &lt;3 Drinking A Boost Slushie. ","pos","NO_QUERY","0"
"@jessicaveronica when you come tour the uk please please please come to scotland we loveeeeeee you hereee  &lt;3xx","pos","NO_QUERY","0"
"@Dojie lmfao  gd thing is leave it over night and thte skittle disolve ","pos","NO_QUERY","0"
"@hsubidooby damn lucky hsu  what's that show about neways? sounds like a horror","neg","NO_QUERY","0"
"is @ maccas using his iPod touch 2 twitted LOL I wanna go home! I jst kno iPods guns run outta battery ","neg","NO_QUERY","0"
"Ok now the conversation got boring! ","neg","NO_QUERY","0"
"Twitter hate me ","neg","NO_QUERY","0"
"can't wait for holidays, i got the letter and i will live in oklahoma,guthrie, it will be the best time in my life,can't wait to start ","pos","NO_QUERY","0"
"@Donnette coffee muffins and sandals...lol..had to put my toe socks away ","neg","NO_QUERY","0"
"wished my heart knew better  Whats clear in my mind my heart refuses to see and slowly its killing me. Truth is to you, I'm nothing","neg","NO_QUERY","0"
"didn't know there are people communicate with famous quotes. thx to twitters, now i know. ","pos","NO_QUERY","0"
"@jonasbrothers hm , tough one . Much better &amp; WWIII , although a change of mind could be sudden they all seem preety amazing ","pos","NO_QUERY","0"
"@deasaurr iya dong xD haha . OMFG aku nangis baca itu  sad and absolutely beautiful &lt;3","neg","NO_QUERY","0"
"at unvle bart's and aunt lori's ","pos","NO_QUERY","0"
"Bronchitis seriously sucks. I think I may cough up a lung... ","neg","NO_QUERY","0"
"@nikolaygb You rock. ","pos","NO_QUERY","0"
"This is so much of a hazzle trying to go see my brother graduate from navy basics in illinois ","neg","NO_QUERY","0"
"@FEENIXNICOLE check your msn.. I sent you the new banner for the website tell me if you like via tweet i left my phone at home ","neg","NO_QUERY","0"
"miss jonas brothers tweets ","neg","NO_QUERY","0"
"Kaze the Knight. Third level, a lamp, a wish. Got fixed SDSM (first thought was about rubber chicken but hey)  #nethack","pos","NO_QUERY","0"
"@ivyjm the peninsula with my family, ashley and I are leaving after the party.. ","pos","NO_QUERY","0"
"@jessicablizzard you should meet me for lunch one day. Yup. ","pos","NO_QUERY","0"
"@twittpoet Wa Alaikum Salaam brother ","pos","NO_QUERY","0"
"all this drawing made me sleepy..off to bed...all my trust is in God ","pos","NO_QUERY","0"
"Cool! I like Ed Hardy stuff  Women's Divine Collection Watch &quot;Love Kills&quot; in Chrome http://sfeed.com/item/9390/","pos","NO_QUERY","0"
"@ChefPatrick You need to experience some Greek meatballs  http://tinyurl.com/6lbhf2 Funny recipe video (Greek-Cypriot)","pos","NO_QUERY","0"
"dont you HATE! losing the ipod   grrr","neg","NO_QUERY","0"
"Good morning everyone!  I didn't oversleep--huzzah! Hope everyone has a lovely start to their day ","pos","NO_QUERY","0"
"@lovemelissa whaaa. What did he do? I wanna know now though ","neg","NO_QUERY","0"
"Finally cleaning jesus then taking the bestie home.  someone should just move in lol.","neg","NO_QUERY","0"
"@sagarraha @gulpanag in a mess right now, will be away for a while ","pos","NO_QUERY","0"
"@ChrisScala I am lost. Please help me find a good home. ","neg","NO_QUERY","0"
"I guess I'll make up for it tonight then ","pos","NO_QUERY","0"
"@senthilnayagam - Happy Birthday sir ","pos","NO_QUERY","0"
"Chillen at waimea beach. ","pos","NO_QUERY","0"
"@copaclaire Thanks Claire ","pos","NO_QUERY","0"
"@missanneelk Aw, thanks for re-tweeting the petition honey. I'm gutted it's gone  xxx","neg","NO_QUERY","0"
"changing my medoll @ stardoll ","pos","NO_QUERY","0"
"Laying diagonally on my bed!  Comfee","pos","NO_QUERY","0"
"@angelacatherine has kidnapped le iphone and is updating twitter. ","neg","NO_QUERY","0"
"Ooh i'm lucky my internet has not screwed up yet cuz its so slow ","neg","NO_QUERY","0"
"@mikelicari where are you!? you are missing out on our fam brunch. ","neg","NO_QUERY","0"
"My head hurts!   ( tear tear)","neg","NO_QUERY","0"
"thinks that playing Cod5 by herself is boring. ","neg","NO_QUERY","0"
"@TashaLxo i actually would rather kill myself right now than sit that history exam!! ","neg","NO_QUERY","0"
"Ernesto is dragonball z  and he sucks ;)","pos","NO_QUERY","0"
"#haveyouever dropped ur iPod/iPhone and freaked out cuz the start button wont work anymore? [&amp; it cant be turned off - eg my ipod touch] ","neg","NO_QUERY","0"
"Mommas day is may 10th! Don't forget to do something nice for your mommyyy ","pos","NO_QUERY","0"
"bakit ang bilis ng long weekend? ","neg","NO_QUERY","0"
"@mattgarner - I love auto-tune the news too  my favourite is the second one.","pos","NO_QUERY","0"
"Morning sweetheart, lets do brunch today on me  @Janiqua","pos","NO_QUERY","0"
"@Livintherezlife Hey hey...Im showin ya some luv   ","pos","NO_QUERY","0"
"Is mourning ","neg","NO_QUERY","0"
"It's snowing... in April... ","neg","NO_QUERY","0"
"@TrinaMb thats what i was shooting for with the image. ","pos","NO_QUERY","0"
"I've started watching Buffy again ","pos","NO_QUERY","0"
"i love my lemon toothpaste ","pos","NO_QUERY","0"
"Got a email from my wife that she stays at her parents' house tonight. Yeah, I'm single for tonight  Yatta!!","pos","NO_QUERY","0"
"best crack on with the school work , tried to avoid it for too long ","neg","NO_QUERY","0"
"Arrrrrrrrrrgh !! why doesnt chrome pick up xml and rss feeds by default ?  The google toolbar in IE and FF does that.","neg","NO_QUERY","0"
"correction - she just got up, so chinese grand prix it is!! ","pos","NO_QUERY","0"
"@Bootcoot Yeah, I was following your tweets about the new followers. Glad to find out that I follow them all already ","pos","NO_QUERY","0"
"Sims 3! Sims 3, Sims 3! Now off to work for a few hours ","neg","NO_QUERY","0"
"I LOVE @UluvUY  Don't kill me, i know lyza told you. HEHE. DON'T WORRY, I DON'T PLAN ON DOING IT AGAIN. :-&amp;","pos","NO_QUERY","0"
"will be lovin up this holiday today ","pos","NO_QUERY","0"
"Life would be easier if I could just pick up the phone and call him  Stupid international roaming rates. (and timezones)","neg","NO_QUERY","0"
"@247cantbstopped I want to feel how you feel ","neg","NO_QUERY","0"
"@afarnham it's only in the 3Gs ","neg","NO_QUERY","0"
"@ankita_gaba Our bids gone to waste? @Shadez won't even give us a look  #twpp","neg","NO_QUERY","0"
"I watched a Parody of &quot;Metal Gear 4.&quot; It was incredible but so many words that you just can't bear to here em. ","pos","NO_QUERY","0"
"@avrilchan: Shirt to iron? &quot;IRON MAN?&quot; ","pos","NO_QUERY","0"
"step in the name of love ","pos","NO_QUERY","0"
"worrying about foot blister....when will it get smaller?? literally the size of my little finger ","neg","NO_QUERY","0"
"@Flipsi oh that's sad  but we are going to have some ice cream soon","neg","NO_QUERY","0"
"@johnvaughn @CraigMacfarlane Thanks!  I am looking forward to it - I finally signed up!  Lot of people are saying - it's about time ","pos","NO_QUERY","0"
"@dancegirl311 don't u just love it?! ","pos","NO_QUERY","0"
"@bowerm ","pos","NO_QUERY","0"
"My french exam =&gt; 22 june  ","neg","NO_QUERY","0"
"At Church in the sound booth for the past hour and a half, 5 more hours! ","pos","NO_QUERY","0"
"lost the pool table ","neg","NO_QUERY","0"
"I just want to dance the night away and forget about all my worries ","pos","NO_QUERY","0"
"@copicmarker what makes you so expensive now? ","neg","NO_QUERY","0"
"@Alayanabeth Pizza sounds Good ","pos","NO_QUERY","0"
"@safajinje only number four? ill have to try harder ","pos","NO_QUERY","0"
"@BigMacBrisbane But the goanna lounge lacks a computer, bawwwwwww! I'm too sick to drag my butt to that side of the campus ","neg","NO_QUERY","0"
"@BigIkeDogg sleepy time! Vacation from vacation please ","pos","NO_QUERY","0"
"@MRGOULD Aw man, why you could not play Glasgow? I'm gutted! ","neg","NO_QUERY","0"
"@ShaksprGal Thought you'd like that one! ","pos","NO_QUERY","0"
"ok... maybe i'll sleep for an hour or two. Then I MUST rise to work on my thesis ","neg","NO_QUERY","0"
"Seriously upset with @itsbashy 's review on transformer doo doo ya kno got doo doo inna ur eyes matie  2 much action wah no pleasin sum ay","neg","NO_QUERY","0"
": *sigh* I wish I thinner ","neg","NO_QUERY","0"
"@sarausa5 Congrats on the weight loss!  You're doing great!  Proud of you!  ","pos","NO_QUERY","0"
"@magicmillie maybe low fat snickers? we are making it with Mars bars as well ","pos","NO_QUERY","0"
"does not want to be in doors while everyone else is enjoying the sunshine!!! ","neg","NO_QUERY","0"
"Happy Sgt Pepper's Day To You All ","pos","NO_QUERY","0"
"@midtown At least you went to bed. ","neg","NO_QUERY","0"
"Ah, what the heck -- an iPhone would be nice  #squarespace","pos","NO_QUERY","0"
"I miss my computer ","neg","NO_QUERY","0"
"iÃÂ´m watching the news with lot of fever... my iranian brothers n sisters getting shot 4 wanting freedom! ","neg","NO_QUERY","0"
"@saxplaya07 Iraq would be over in 10 minutes, remember? Bin Laden would be caught in no time...We here don't believe the cavalry anymore ","neg","NO_QUERY","0"
"@helloo_kitty thanks - ","pos","NO_QUERY","0"
"@officialashleyg Once again ily  I'm sorry if I seem desperite but your just that amazing reply pleas pleas ps follow me","pos","NO_QUERY","0"
"I am too time poor at the moment.  I really want to be reading this:http://www.nature.com/nature/journal/v459/n7250/ but I have to work ","neg","NO_QUERY","0"
"@MandyyJirouxx  AWH MANG ! i missed it .   next time !","neg","NO_QUERY","0"
"@loho77  i wish i were one of the roomies    you, champagne, and two buck chuck sounds good right about now... call you soon-  &lt;3 you","neg","NO_QUERY","0"
"eye huuuurts ","neg","NO_QUERY","0"
"@malkosh You mean &quot;fried&quot; is NOT good?! ","pos","NO_QUERY","0"
"@hideawaypizza I sent mine in, so feel free to end the contest since mine will be the winner.   ","pos","NO_QUERY","0"
"I want a dog sooo bad... ","neg","NO_QUERY","0"
"aaaaaaah, morning chai ","pos","NO_QUERY","0"
"@Supremangel yup! it's perfect ","pos","NO_QUERY","0"
"@Radioactivclown ","neg","NO_QUERY","0"
"The sun is shining so bright right now! Should be another pretty day. We're going to work out in the yard this afternoon. Can't wait! ","pos","NO_QUERY","0"
"@RickyDiaz &quot;sweet child o' mine&quot; - guns n roses ","pos","NO_QUERY","0"
"So that site I posted is my friends' dads' website. He's awesome.. Show some love and kno if you go to him- he's good people   swear!!","pos","NO_QUERY","0"
"@ManiKarthik Got it  #green #grn #tehran","pos","NO_QUERY","0"
"One week down as a non-smoker   Eating sunflower seeds.","pos","NO_QUERY","0"
"just got in from the sweet 16...good times  no movies tonight obviously so its time for","pos","NO_QUERY","0"
"@SybilHawthorne I bought Sula and Boi at Schmerzs benefit at Lair De Sade, saved them from John of DungeonCorp ","pos","NO_QUERY","0"
"watching adult swim all night with kel, last day of school tomorrow! ","pos","NO_QUERY","0"
"Finished reading TITANIUM! I love it! Waiting for the other Hanafiah's storyy! Hahahaha ","pos","NO_QUERY","0"
"plllleeeasseee vote for me for the mtv movie awards! omgosh i am a nervous wreck ","neg","NO_QUERY","0"
"Is wondering how much longer David Ortiz will be with the Red Sox..Think his time is up. ","neg","NO_QUERY","0"
"@phomor someone's horsing about. Btw Hubb feels the same about twitter. He's naming @towerofbabble as the other party ","pos","NO_QUERY","0"
"a quiet sunday night ","pos","NO_QUERY","0"
"Just got back to our van &amp; trailer and they stole our spinners... I loved those walmart spinners... ","neg","NO_QUERY","0"
"anyway. i better go. Going outtt then getting my haircut  &lt;3 i'll tweet later.x","pos","NO_QUERY","0"
"i need a new laptop...helpppp. ","neg","NO_QUERY","0"
"@woodaledesigns No ideea lol...go on www.blacknight.com and take it if you want ","pos","NO_QUERY","0"
"oh no!  still not printed! ","neg","NO_QUERY","0"
"@oxEmalieexo: Aha allrights.  Awwwee, ouchh. xD","pos","NO_QUERY","0"
"True: Did you know that it takes 17 muscles to smile and 43 to frown? Think about it...and SMILE!!! ","pos","NO_QUERY","0"
"@natashia421 aww that sucks =( oh well it happens aye you'll get through it ","pos","NO_QUERY","0"
"I wanted to BBQ tonight, but I can't taste anything due to this cold... so no BBQ for me! My favorite food too! ","neg","NO_QUERY","0"
"@Kalofagas  That's good enough!","pos","NO_QUERY","0"
"@destroytheearth congrats ","pos","NO_QUERY","0"
"@ShizumaTaka My dad says I'm nearly a full grown hermit.  It's fun, you should try it.","pos","NO_QUERY","0"
"@xxbittersweet Oh, cool! can;t wait to see! ","pos","NO_QUERY","0"
"taken was great. it's been one month...i'm still alive. pretty good i guess? tired, goodnight. i miss my friends ","neg","NO_QUERY","0"
"@USRJAYCRO Lmao!!! Awww... Leave him and his wheelchair alone ","neg","NO_QUERY","0"
"@bouncingjo dats y i asked if Shaz wood go coz it ws Fiona. Attack gud den?! lol Liv's bdy dwn, nw jus her Holy Commun 2mo. Attack on Wed ","pos","NO_QUERY","0"
"BEFORE THE STORM! ","pos","NO_QUERY","0"
"OMG! It's sooooo fucking hot outside and it's only going to get worse? I hate the desert! ","neg","NO_QUERY","0"
"Yay I don't have to do community service tomorrow ","pos","NO_QUERY","0"
"@aubs984 Awesome! Hope you like it! ","pos","NO_QUERY","0"
"Very sleepy but still want to wake up and playing games in front of my laptie, What's should i do ?? Dilemma !! *hyperbole,heu .. ","neg","NO_QUERY","0"
"@Ali_Sweeney Hey Ali is BL ever going to do singles instead of couples again? I want to apply every season but its always couples ","neg","NO_QUERY","0"
"Hey Nick!! I love you, but not i suffer. The best way is to try you forget ","neg","NO_QUERY","0"
"home! i dont know what im doing tmrw besides the whole mommys day thing. but then what? feeling awesome  NIGHT YOU GUYS","pos","NO_QUERY","0"
"@sexpensive aww  sorry to hear about sicky. You got s good bff tho! Wish I had a bff like that.","neg","NO_QUERY","0"
"@LauraLeeB laura lee I miss you like a fat kid on a diet misses cheese balls  me n suz are tryin to save up for a visit to ATX in august!!","neg","NO_QUERY","0"
"#FF @1stladyaye (homie!) @relleyrelle(Bestie  @maf_capital_llc (my tweeple 4real lol) @G5Gi @useofforceent (my music tweeps)","pos","NO_QUERY","0"
"Home all day studying  can't wait until this week is over","neg","NO_QUERY","0"
"@FUCKCITY @xsavedgex Happy birthday our dear catcher Andy!  Another year and you'll 30, w00t! XD *got kicked*","pos","NO_QUERY","0"
"@adaen Our oldest (now 21) used to sit and 'play' with a character sheet during games. Our youngest (1 year old) will be more involved. ","pos","NO_QUERY","0"
"@tmoenk It has been a while!  Things are good...good and busy!   How are things with you?","pos","NO_QUERY","0"
"@KimKardashian family stuff today. Not a wedding but a B-Day! ","pos","NO_QUERY","0"
"lame work for 7 hours!! ","neg","NO_QUERY","0"
"Okay...Back to job tracking ","pos","NO_QUERY","0"
"#facup really the score was Chelsea 3 Everton 1 (the ball off bar was over line) so Everton no chance. Game started with lots of energy ","pos","NO_QUERY","0"
"at @bellmyshell's with @misseichas ","pos","NO_QUERY","0"
"@officialnjonas 58 days until I see you and your brothers!!!  2 weeks tomorrow until LINES, VINES, AND TRYING TIMES!!! I can't WAIT!! &lt;3","pos","NO_QUERY","0"
"If my blkbrry were a human he'd be an extreme fighter whose been dropped 2 many times with a broken arm right now ","neg","NO_QUERY","0"
"Missin someone special. Already ","neg","NO_QUERY","0"
"@postsecret http://twitpic.com/7xb03 - I can't see them ","neg","NO_QUERY","0"
"Pleased rum Academy is getting a new home....won't be the same as the old place tho ","neg","NO_QUERY","0"
"@aggieanne04 thanks! It was really fun ","pos","NO_QUERY","0"
"I wish I could say I did lots of cool twitter coding today, but I'm just not feeling 100% yet. . .bummers.  ","neg","NO_QUERY","0"
"off to Sacto to take babies to kennel ","neg","NO_QUERY","0"
"@william9999 hey! but atleast your talking to me on here! not alot of people could say that!!! ","pos","NO_QUERY","0"
"@breagrant I've never even been to a drive in movie.  I wish we had that. Sounds like fun. Glad you enjoyed it.","neg","NO_QUERY","0"
"this image i just saw on television gave me the chills. now i'm too scared to change the channel ","neg","NO_QUERY","0"
"I've decided 2 bite the dust and tackle my never ending piles of piles of misc &quot;stuff&quot; that has taken ovr my room! ","neg","NO_QUERY","0"
"Just got back from a decent lunch with an old friend. ","pos","NO_QUERY","0"
"supernatural eason finale next weeek  Noooo x","neg","NO_QUERY","0"
"I just put my computer up on craigslist. I've had the same case, monitor, and speakers for over 5 years. ","neg","NO_QUERY","0"
"i'm ill, cheer me the fuck up ","neg","NO_QUERY","0"
"Haha i wish . I'm bored too. I should be studying ","neg","NO_QUERY","0"
"Ugh I'm feelin it today ","neg","NO_QUERY","0"
"Ok - I've stopped being grumpy for the day now  &lt;-- see! I'm smilin;","pos","NO_QUERY","0"
"@elihansen I have a hard time clicking things that say do not click, I want to click even more. ","neg","NO_QUERY","0"
"Awww ...dude wtf alex hasnt posted his blog! How am i suppose to go on w.my life w.out his inspirational blogs!  goodnite?","neg","NO_QUERY","0"
"@cecilyam Hehe, well don't go overboard with them. Yours are usually pretty good ","pos","NO_QUERY","0"
"Twitpic down  and I was going to share my favourite robot-human-lovbers pic ;-)","neg","NO_QUERY","0"
"still not tired! boo ","neg","NO_QUERY","0"
"@AJRoxMyWhiteSox oh my God. I'm so, so, so sorry. ","neg","NO_QUERY","0"
"It's my birthday whooo hooo only one more year to the big 40 ","pos","NO_QUERY","0"
"@DrDuran He not like me. ","neg","NO_QUERY","0"
"im not so happy ","neg","NO_QUERY","0"
"@ashleyzeal hes a cutie blonde named eric from colorado  whats new with you lady? giants game when im back for good in august?","pos","NO_QUERY","0"
"@MoniqueVann Thanks! ","pos","NO_QUERY","0"
"@DwightHoward Stay Blessed!!!You will be back next year!!! and keep on praising God it's a beautiful thing!!! ","pos","NO_QUERY","0"
"Enjoy your Sunday!!! ","pos","NO_QUERY","0"
"OOOH,  i have a question for you all. DOES YOUR CHAIN HANG LOW?  idk! sorry! ","pos","NO_QUERY","0"
"i'm sitting drinking pinot in the lounge ","pos","NO_QUERY","0"
"My kids only have seven days of school left    LOL","neg","NO_QUERY","0"
"@patte3992 It was from their Twitter  There's something you would click, then there would be something that would appear in the box. ","pos","NO_QUERY","0"
"we are standing beside Ty.  He's doing a surprise phone call to the Hill family. No pics allowed ","neg","NO_QUERY","0"
"@AnnMarcelis It doesn't work, he crashed completely, not rebooting anymore ","neg","NO_QUERY","0"
"@DoRaMaLta im sorry  i love you!! &lt;33 don't worry u'll get it next time  muah!","neg","NO_QUERY","0"
"@DazMSmith hee hee! Nice to appreciate it! ","pos","NO_QUERY","0"
"Bleh, temporary crown fell out while brushing... now I have to run by the DDS tomorrow am to get it put back on ","neg","NO_QUERY","0"
"@seattlegeekly i think i only have 10-12 downloaded. i've been lazy about listening ","neg","NO_QUERY","0"
"@lindyhot hello missus wat u up2? I'm so freekin bored ","neg","NO_QUERY","0"
"So... It's Monday morning... oh and the new Computicket site went live... ","pos","NO_QUERY","0"
"@DarrenSproat  Thanks for the rt. And congrats, you were just moved to my special friends box  so keep twetten!","pos","NO_QUERY","0"
"@FuseKing you're welcome. your tweets are to this tea what mentos are to coke ","pos","NO_QUERY","0"
"@fancyfembot @Coriantura A hint: keep your eyes (and ears especially!) open when you first see Scotty in the film next time around. ","pos","NO_QUERY","0"
"wants to feel better ","neg","NO_QUERY","0"
"un-official WG videoclip  http://bit.ly/gVhpt .","pos","NO_QUERY","0"
"@danh1225 Hey Dad? http://bit.ly/vRitx  We're SO gonna go see it. ","pos","NO_QUERY","0"
"My back is killing me.  My sports dayz are over.  ~MwM~","neg","NO_QUERY","0"
"Withdrawing from ddub's laboratory contest     Damn clip art copyright issues.","neg","NO_QUERY","0"
"@CoCoMaiPhillips I don't think it's worth it. I felt like I'd been bumped even when I watched it online ","neg","NO_QUERY","0"
"Bath now, and then catch my fav Hong Kong show on Tv~! ","pos","NO_QUERY","0"
"Breaking News: Farrah Fawcett has died after her long cancer battle, according to MSNBC headline. ","neg","NO_QUERY","0"
"Tryin to learn 'Layla' on Guitar! ","pos","NO_QUERY","0"
"freaking out ","neg","NO_QUERY","0"
"nina: awesome stuff!! i'll be earning money again.. yipee!  tweet tweet Xx","pos","NO_QUERY","0"
"@corbett3000 i've heard it costs $3/month extra, true? that and no howard stern ","neg","NO_QUERY","0"
"Yay finally configured twitter for my phone  going to update more often, I suppose.","pos","NO_QUERY","0"
"work with the worst pharmacist in the world ","neg","NO_QUERY","0"
"Good times with @taetin, @charuzee and Jako at Bamboo. We had the Electric Blue Iced Tea! Whew! ","pos","NO_QUERY","0"
"Trying to watch ANTM on the train but the reception is too sporadic ","neg","NO_QUERY","0"
"@whoaitsnicolee I KNOW! I love WWIII!  Their album comes out in about 24 minutes!","pos","NO_QUERY","0"
"Happy Father's Day/1st day of summer everyone!  Let's hope the weather cooperates ","neg","NO_QUERY","0"
"on the way to the cape with the fam. yayy good weather ","pos","NO_QUERY","0"
"I'm Focusing On Just My Friends Today.. This Is Gonna Be Hard To Say GoodBye ","neg","NO_QUERY","0"
"I'm eating chocolate! Mmm... Delicious! ","pos","NO_QUERY","0"
"I am on my way to hike Camelback mountain. I will get back with you in regards to how stupid my choice is going to be.... ","pos","NO_QUERY","0"
"Watching Season 4 of Weeds-- I love netflix... ","pos","NO_QUERY","0"
"work at 2:30 tomorrow  goodnight!","neg","NO_QUERY","0"
"missin' renze.  hopin' you'd come back. one year of pining is too long. i can't wait.","neg","NO_QUERY","0"
"i hope i get a ride so i can run with wilson and yeah. ","pos","NO_QUERY","0"
"@Cuppycake143 lol sounds like me when I was chillin with Jerson. Gotta love them old school jams. ","pos","NO_QUERY","0"
"happy Sunday everybody! ","pos","NO_QUERY","0"
"It's definitely June gloom around here- the past 3 wks. have been windy, cool and overcast! I'm ready for sunny days again. ","pos","NO_QUERY","0"
"@starleigh2000  I take it you don't have a week off? bummer","pos","NO_QUERY","0"
"has to go to doctors at 240pm ","neg","NO_QUERY","0"
"LOL i dont hate you @zomgzjessjames ","pos","NO_QUERY","0"
"@_annella You should totes share that with me so I don't have to wait to read it. ","pos","NO_QUERY","0"
"while asking cam this morning about his fun day with Kristen he nodded and said 't.' looks like he's learned another word ","pos","NO_QUERY","0"
"if you catch a fleet farm ad on tv, you just might see me in it ","pos","NO_QUERY","0"
"happy bday @Leasel ? ","pos","NO_QUERY","0"
"@mariqueen Just wanted to say I met and got a pic with you yesterday and you're gorgeous! Trent's a lucky, lucky man   Rock on!","pos","NO_QUERY","0"
"@shaundiviney you're awesome! message back ","pos","NO_QUERY","0"
"@cateatscanary Grassy ass ","pos","NO_QUERY","0"
"has such a headache ","neg","NO_QUERY","0"
"@drdrew Halloween Jack is awesome! Show's great so far! ","pos","NO_QUERY","0"
"Preston is being the BBall star he is Leata is drinking her milk shake and I am still in aww of the baby that slept in my arms.  good day.","pos","NO_QUERY","0"
"I love my car ","pos","NO_QUERY","0"
"hate when the credit runs out ","neg","NO_QUERY","0"
"@Karmaloop who was judging. i think me and yon outfits were similar. i thought mine was seriously going to win. ","neg","NO_QUERY","0"
"Soaked to the skin! Caps off a fine ol morning really!! ","neg","NO_QUERY","0"
"Awww, it didn't work!  FMS! too much fun on twitter!","neg","NO_QUERY","0"
"Reds win! Great end to a great day ","pos","NO_QUERY","0"
"Can't get back to sleep  today is not going well already","neg","NO_QUERY","0"
"@LivBittencourt im sorry  dont be sad please!!","neg","NO_QUERY","0"
"Librarians are tricky types. Just ask @GianninaRossini after last night's &quot;kidnapping&quot; ","pos","NO_QUERY","0"
"just got twitter..now trying to figure it out..  ","neg","NO_QUERY","0"
"My ear hurts.  I still have this stupid fucking cold. ","neg","NO_QUERY","0"
"@xdenise sometimes kids are the best teachers ","pos","NO_QUERY","0"
"ewww!!! I love Kk's but I couldn't stand them with CC yuk!!!!!!!!!  o.o","neg","NO_QUERY","0"
"I do my presentation for the school   ItÃ¯Â¿Â½s sooo boring.","neg","NO_QUERY","0"
"@sadknob  naw....you don't  hubs was in Guam.....not really much going on there ","neg","NO_QUERY","0"
"@jwhof #yes sure why not ","pos","NO_QUERY","0"
"@jc That's just more reason for me to hate flying ","neg","NO_QUERY","0"
"@barbtheaussie aawww but ive been good-ish this year ","neg","NO_QUERY","0"
"@KeithLFC I'm ok like, in bed with a sore back though  Never good!! You upto much? xx","neg","NO_QUERY","0"
"Coldplay tonight... and I'm not going. ","neg","NO_QUERY","0"
"@kruss73 aw thanks ","pos","NO_QUERY","0"
"wishes the sun would come out again!! good old british weather!!! ","neg","NO_QUERY","0"
"Just Reached back from Calicut. Got the printer I had given for servicing 3 months ago. ","pos","NO_QUERY","0"
"i am so tired   and i have to baby sit tonight and tomorrow morning...  what ever i get money","neg","NO_QUERY","0"
"@Melidide very good ! It was great ! Thanks ! ","pos","NO_QUERY","0"
"spending some time with 'Chesley' Thinking some @420thoughts  Ã¢ÂÂ« http://blip.fm/~7gm93","pos","NO_QUERY","0"
"what happened to the Lakers today ","neg","NO_QUERY","0"
"My brain hurts ","neg","NO_QUERY","0"
"Sorry about tonights show, it was out of hands, it'll be re-scheduled  xo","pos","NO_QUERY","0"
"uhmmm your brother... ","neg","NO_QUERY","0"
"@dannygokey  hope u have a great day...  luv you!","pos","NO_QUERY","0"
"@FINALLEVEL So awesome to have you on 12seconds. I'm one of the founders. Huge fan of SVU! Enjoy the site ","pos","NO_QUERY","0"
"Analysis Revision - Done  Scenario Revision - Tomoz Last Min Crammin - Wed. Morn. Exam - Wed. Afternoon  After Exams Party - Wed. Nyt ","pos","NO_QUERY","0"
"@JeremyJacobs Thank you, Jeremy! ","pos","NO_QUERY","0"
"UCI orientation sign up server went down on scheduled run time.  Got back from cerritos about an two hours ago.","neg","NO_QUERY","0"
"I suppose I should get out of bed and shower. ","neg","NO_QUERY","0"
"really2 want to sleep ","neg","NO_QUERY","0"
"Volleyball starts tmrw, 8:30 AM @ Harney- whythefuuudge ? :| Anyways, shower power ! CALL CALL CALL, if you'd like. ","pos","NO_QUERY","0"
"i'm missing him  nice to get spontanious, lovely texts once in a while...","neg","NO_QUERY","0"
"@MaitresseP just one of the many devoted followers ","pos","NO_QUERY","0"
